endereco,preco,quartos,banheiros,area
"59092-070, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",245000,2.0,,45.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",295000,2.0,2.0,54.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",290000,2.0,2.0,55.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",381055,2.0,2.0,54.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",380508,3.0,2.0,70.0
"59000-000, Natal, Estado do Rio Grande do Norte",550000,3.0,5.0,175.0
"59080-060, Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",319999,3.0,,111.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",423000,3.0,2.0,70.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",316265,2.0,2.0,54.0
"59015-350, Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",323331,2.0,,55.0
"59030-260, Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",259999,2.0,,80.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",100000,2.0,1.0,59.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",428997,2.0,2.0,57.0
"59054-600, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",374490,3.0,2.0,75.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",496058,3.0,2.0,70.0
"59092-550, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",312999,2.0,,45.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",485900,3.0,2.0,70.0
"59022-460, Natal, Estado do Rio Grande do Norte",550000,3.0,3.0,97.0
"59020-390, Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",240000,3.0,,110.0
"59054-600, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",329000,3.0,2.0,76.0
"59073-090, Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",101888,,,80.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",485900,3.0,2.0,70.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",505042,3.0,2.0,70.0
"59020-395, Natal, Estado do Rio Grande do Norte",550000,4.0,5.0,260.0
"59054-600, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",383000,3.0,2.0,75.0
"59090-720, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",250000,2.0,,56.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",505042,3.0,2.0,70.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",435227,2.0,2.0,57.0
"59064-520, Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",475750,,,197.0
"59082-080, Natal, Estado do Rio Grande do Norte",690000,4.0,3.0,108.0
"59090-515, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",274999,2.0,,56.0
"59064-360, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",883664,3.0,,142.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",435227,2.0,2.0,57.0
"59052-700, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",488000,3.0,2.0,75.0
"59082-100, Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",385000,2.0,,80.0
"Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",114310,2.0,1.0,60.0
"59054-600, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",374990,3.0,2.0,75.0
"59054-600, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",322000,3.0,2.0,75.0
"59056-901, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",99999,2.0,,80.0
"59090-000, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",560000,1.0,,51.0
"59080-630, Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",696491,3.0,,120.0
"59082-080, Natal, Estado do Rio Grande do Norte",690000,4.0,4.0,108.0
"59052-061, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",120000,2.0,1.0,50.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",461656,3.0,2.0,70.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",459059,3.0,2.0,70.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",505042,3.0,2.0,70.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",431074,2.0,2.0,57.0
"59092-500, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",619900,3.0,2.0,79.0
"59064-380, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",450000,3.0,,147.0
"59060-600, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",375000,3.0,2.0,75.0
"59014-060, Areia Preta, Região Leste, Natal, Estado do Rio Grande do Norte",1980000,4.0,,279.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",493384,3.0,2.0,70.0
"59025-610, Cidade Alta, Região Leste, Natal, Estado do Rio Grande do Norte",254000,3.0,,80.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",649999,3.0,3.0,1.0
"59080-060, Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",530000,3.0,,76.0
"59020-090, Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",250000,2.0,,95.0
"59062-070, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",190000,2.0,2.0,87.0
"59020-255, Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",950000,3.0,,138.0
"59088-100, Neópolis, Região Sul, Natal, Estado do Rio Grande do Norte",105000,2.0,,57.0
"59022-460, Natal, Estado do Rio Grande do Norte",650000,3.0,3.0,101.0
"59054-145, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",160000,2.0,1.0,83.0
"59015-290, Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",930000,4.0,,276.0
"59060-600, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",375000,3.0,2.0,75.0
"59010-070, Praia do Meio, Região Leste, Natal, Estado do Rio Grande do Norte",230000,2.0,,75.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",490710,3.0,2.0,70.0
"59015-080, Natal, Estado do Rio Grande do Norte",840000,4.0,5.0,136.0
"59122-015, Redinha, Região Norte, Natal, Estado do Rio Grande do Norte",94999,2.0,,49.0
"59015-350, Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",619999,3.0,,98.0
"59063-350, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",180000,3.0,,102.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",316274,2.0,2.0,54.0
"59054-831, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",385000,4.0,,117.0
"59020-200, Natal, Estado do Rio Grande do Norte",300000,2.0,2.0,56.0
"59076-400, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",268509,2.0,,146.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",423000,3.0,2.0,70.0
"59062-570, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",1200000,4.0,,250.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",381008,3.0,2.0,70.0
"59014-060, Areia Preta, Região Leste, Natal, Estado do Rio Grande do Norte",2000000,3.0,,240.0
"59012-110, Natal, Estado do Rio Grande do Norte",299000,3.0,2.0,75.0
"59075-770, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",1450000,4.0,,300.0
"59056-190, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",1155000,4.0,,164.0
"59062-195, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",420000,3.0,4.0,95.0
"59014-160, Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",551999,3.0,,97.0
"59064-520, Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",900000,3.0,,265.0
"59082-190, Natal, Estado do Rio Grande do Norte",750000,3.0,5.0,198.0
"59056-215, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",1000000,3.0,,266.0
"59015-350, Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",369999,2.0,,55.0
"59052-136, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",220000,2.0,2.0,57.0
"59015-060, Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1266363,3.0,,176.0
"59082-015, Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",397558,2.0,,75.0
"59020-340, Natal, Estado do Rio Grande do Norte",690000,3.0,4.0,109.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",464249,3.0,2.0,70.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",381055,2.0,2.0,54.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",365499,2.0,2.0,70.0
"59062-265, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",237000,2.0,,100.0
"59025-500, Cidade Alta, Região Leste, Natal, Estado do Rio Grande do Norte",721000,,,663.0
"59064-270, Natal, Estado do Rio Grande do Norte",250000,3.0,2.0,77.0
"59022-080, Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",383525,,,224.0
"59067-400, Natal, Estado do Rio Grande do Norte",185000,2.0,1.0,51.0
"59014-170, Natal, Estado do Rio Grande do Norte",2150000,4.0,6.0,280.0
"59054-512, Natal, Estado do Rio Grande do Norte",650000,3.0,4.0,112.0
"59030-330, Natal, Estado do Rio Grande do Norte",380000,3.0,2.0,92.0
"59020-280, Natal, Estado do Rio Grande do Norte",1000000,3.0,5.0,142.0
"59020-660, Natal, Estado do Rio Grande do Norte",690000,3.0,5.0,230.0
"59025-400, Natal, Estado do Rio Grande do Norte",320000,3.0,3.0,75.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",110000,2.0,1.0,58.0
"59014-100, Natal, Estado do Rio Grande do Norte",590000,2.0,3.0,89.0
"59066-050, Natal, Estado do Rio Grande do Norte",300000,2.0,2.0,56.0
"59020-250, Natal, Estado do Rio Grande do Norte",600000,3.0,3.0,103.0
"59064-428, Natal, Estado do Rio Grande do Norte",335000,2.0,2.0,57.0
"59046-640, Natal, Estado do Rio Grande do Norte",590000,4.0,5.0,223.0
"59022-140, Natal, Estado do Rio Grande do Norte",450000,3.0,4.0,139.0
"59020-280, Natal, Estado do Rio Grande do Norte",1750000,4.0,6.0,282.0
"59056-450, Natal, Estado do Rio Grande do Norte",590000,3.0,3.0,91.0
"59015-350, Natal, Estado do Rio Grande do Norte",1350000,4.0,6.0,300.0
"59025-145, Natal, Estado do Rio Grande do Norte",250000,2.0,3.0,110.0
"59056-015, Natal, Estado do Rio Grande do Norte",380000,3.0,3.0,98.0
"59020-020, Natal, Estado do Rio Grande do Norte",750000,3.0,4.0,200.0
"59056-450, Natal, Estado do Rio Grande do Norte",575000,3.0,3.0,110.0
"59094-100, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",350000,1.0,2.0,52.0
"59022-140, Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",270000,3.0,3.0,96.0
"59080-014, Natal, Estado do Rio Grande do Norte",349000,2.0,2.0,58.0
"59020-420, Natal, Estado do Rio Grande do Norte",435000,3.0,4.0,155.0
"59064-585, Natal, Estado do Rio Grande do Norte",560000,3.0,3.0,98.0
"59063-350, Natal, Estado do Rio Grande do Norte",845000,3.0,5.0,142.0
"59014-500, Natal, Estado do Rio Grande do Norte",300000,2.0,2.0,54.0
"59064-400, Natal, Estado do Rio Grande do Norte",1100000,3.0,5.0,205.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",2460000,3.0,,208.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",429999,3.0,3.0,100.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",485000,3.0,3.0,94.0
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",215000,2.0,2.0,111.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",290000,2.0,2.0,56.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",340000,2.0,2.0,60.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",669000,3.0,3.0,82.0
"59082-210, Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",285000,2.0,2.0,56.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",124990,2.0,1.0,55.0
"Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",277000,2.0,2.0,130.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",698000,3.0,3.0,98.0
"59012-570, Natal, Estado do Rio Grande do Norte",1250000,4.0,6.0,214.0
"59020-130, Natal, Estado do Rio Grande do Norte",965000,3.0,5.0,132.0
"59014-100, Areia Preta, Região Leste, Natal, Estado do Rio Grande do Norte",4500000,4.0,7.0,406.0
"59075-760, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",900000,3.0,5.0,127.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",295634,2.0,2.0,55.0
"59082-080, Natal, Estado do Rio Grande do Norte",880000,4.0,4.0,120.0
"59082-110, Natal, Estado do Rio Grande do Norte",950000,3.0,5.0,150.0
"59020-160, Natal, Estado do Rio Grande do Norte",1490000,4.0,5.0,180.0
"59020-300, Natal, Estado do Rio Grande do Norte",2350000,4.0,6.0,281.0
"59060-400, Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",349055,2.0,2.0,54.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",350000,2.0,2.0,61.0
"59065-780, Natal, Estado do Rio Grande do Norte",350000,3.0,5.0,150.0
"59020-970, Natal, Estado do Rio Grande do Norte",700000,4.0,4.0,161.0
"59082-080, Natal, Estado do Rio Grande do Norte",690000,4.0,4.0,108.0
"59054-700, Natal, Estado do Rio Grande do Norte",1080000,4.0,5.0,142.0
"59022-600, Natal, Estado do Rio Grande do Norte",560000,3.0,5.0,123.0
"50020-250, Natal, Estado do Rio Grande do Norte",600000,3.0,3.0,103.0
"59075-745, Natal, Estado do Rio Grande do Norte",650000,4.0,6.0,178.0
"59054-831, Natal, Estado do Rio Grande do Norte",1080000,4.0,5.0,142.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",230000,2.0,1.0,59.0
"59014-060, Natal, Estado do Rio Grande do Norte",1950000,4.0,6.0,240.0
"59063-410, Natal, Estado do Rio Grande do Norte",550000,4.0,6.0,220.0
"59014-150, Natal, Estado do Rio Grande do Norte",557000,3.0,3.0,98.0
"59020-330, Natal, Estado do Rio Grande do Norte",265000,3.0,2.0,73.0
"59056-190, Natal, Estado do Rio Grande do Norte",1200000,4.0,5.0,164.0
"59064-330, Natal, Estado do Rio Grande do Norte",690000,3.0,5.0,127.0
"59056-190, Natal, Estado do Rio Grande do Norte",1200000,4.0,,166.0
"59075-770, Natal, Estado do Rio Grande do Norte",850000,4.0,6.0,235.0
"59077-050, Natal, Estado do Rio Grande do Norte",520000,3.0,3.0,133.0
"59014-150, Natal, Estado do Rio Grande do Norte",585000,3.0,3.0,98.0
"59056-265, Natal, Estado do Rio Grande do Norte",560000,3.0,4.0,103.0
"59075-760, Natal, Estado do Rio Grande do Norte",780000,3.0,5.0,114.0
"59015-430, Natal, Estado do Rio Grande do Norte",900000,4.0,6.0,468.0
"59075-760, Natal, Estado do Rio Grande do Norte",780000,3.0,5.0,111.0
"59082-200, Natal, Estado do Rio Grande do Norte",935000,3.0,5.0,141.0
"59056-215, Natal, Estado do Rio Grande do Norte",649000,3.0,4.0,120.0
"59020-130, Natal, Estado do Rio Grande do Norte",960000,3.0,5.0,131.0
"59054-380, Natal, Estado do Rio Grande do Norte",255000,3.0,2.0,106.0
"59022-545, Natal, Estado do Rio Grande do Norte",430000,3.0,3.0,120.0
"59054-550, Natal, Estado do Rio Grande do Norte",550000,3.0,3.0,168.0
"59012-141, Natal, Estado do Rio Grande do Norte",290000,3.0,2.0,75.0
"59015-430, Natal, Estado do Rio Grande do Norte",900000,4.0,6.0,245.0
"59054-500, Natal, Estado do Rio Grande do Norte",650000,3.0,4.0,112.0
"59064-330, Natal, Estado do Rio Grande do Norte",650000,4.0,4.0,142.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",299999,2.0,2.0,57.0
"59054-831, Natal, Estado do Rio Grande do Norte",1080000,4.0,5.0,142.0
"59000-000, Natal, Estado do Rio Grande do Norte",750000,4.0,5.0,220.0
"59020-250, Natal, Estado do Rio Grande do Norte",600000,3.0,3.0,103.0
"59082-090, Natal, Estado do Rio Grande do Norte",880000,4.0,4.0,120.0
"59014-540, Natal, Estado do Rio Grande do Norte",650000,3.0,3.0,104.0
"59012-330, Natal, Estado do Rio Grande do Norte",450000,3.0,3.0,125.0
"59012-330, Natal, Estado do Rio Grande do Norte",490000,3.0,3.0,125.0
"59054-600, Natal, Estado do Rio Grande do Norte",375000,3.0,2.0,75.0
"59062-380, Natal, Estado do Rio Grande do Norte",700000,3.0,5.0,156.0
"59094-020, Natal, Estado do Rio Grande do Norte",450000,2.0,2.0,114.0
"59064-330, Natal, Estado do Rio Grande do Norte",700000,4.0,4.0,142.0
"59082-090, Natal, Estado do Rio Grande do Norte",880000,4.0,4.0,120.0
"59056-385, Natal, Estado do Rio Grande do Norte",1500000,4.0,5.0,178.0
"59064-330, Natal, Estado do Rio Grande do Norte",480000,3.0,3.0,87.0
"59062-530, Natal, Estado do Rio Grande do Norte",650000,3.0,5.0,180.0
"59056-190, Natal, Estado do Rio Grande do Norte",1200000,4.0,5.0,166.0
"59022-600, Natal, Estado do Rio Grande do Norte",760000,3.0,4.0,123.0
"59012-420, Natal, Estado do Rio Grande do Norte",1400000,3.0,5.0,200.0
"59025-400, Natal, Estado do Rio Grande do Norte",320000,3.0,3.0,75.0
"59064-460, Natal, Estado do Rio Grande do Norte",750000,3.0,5.0,220.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",520000,3.0,4.0,124.0
"59066-035, Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",180000,2.0,2.0,82.0
"59054-380, Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",180000,4.0,2.0,91.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",788596,3.0,3.0,110.0
"59052-700, Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",385000,3.0,,79.0
"59091-020, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",160000,2.0,1.0,56.0
"Pajuçara, Região Norte, Natal, Estado do Rio Grande do Norte",115000,2.0,1.0,8.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",750000,4.0,5.0,217.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",100000,2.0,1.0,52.0
"59022-460, Natal, Estado do Rio Grande do Norte",470000,3.0,5.0,170.0
"59082-070, Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",990000,4.0,5.0,273.0
"59075-760, Natal, Estado do Rio Grande do Norte",780000,3.0,5.0,114.0
"59015-120, Natal, Estado do Rio Grande do Norte",1200000,4.0,5.0,157.0
"59014-100, Natal, Estado do Rio Grande do Norte",1680000,4.0,6.0,261.0
"Neópolis, Região Sul, Natal, Estado do Rio Grande do Norte",450000,3.0,3.0,92.0
"59064-740, Natal, Estado do Rio Grande do Norte",670000,3.0,3.0,96.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",1250000,4.0,6.0,191.0
"59014-490, Natal, Estado do Rio Grande do Norte",415000,3.0,3.0,88.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",500000,3.0,4.0,98.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",320000,2.0,2.0,6.0
"59014-540, Natal, Estado do Rio Grande do Norte",691000,3.0,3.0,88.0
"59080-010, Natal, Estado do Rio Grande do Norte",530000,3.0,2.0,76.0
"Dix-Sept Rosado, Região Oeste, Natal, Estado do Rio Grande do Norte",120000,2.0,1.0,66.0
"59092-540, Natal, Estado do Rio Grande do Norte",680000,3.0,5.0,132.0
"59030-260, Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",260000,3.0,3.0,89.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",450000,1.0,1.0,46.0
"59022-135, Natal, Estado do Rio Grande do Norte",350000,3.0,3.0,100.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",140000,3.0,2.0,63.0
"59082-060, Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",650000,3.0,3.0,85.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",690000,4.0,5.0,116.0
"59092-500, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",480000,2.0,1.0,60.0
"59090-900, Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",370000,3.0,2.0,98.0
"59070-400, Cidade da Esperança, Região Oeste, Natal, Estado do Rio Grande do Norte",430000,3.0,3.0,90.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",419900,3.0,3.0,143.0
